gene,tb_mean,healthy_mean,log2_fold_change,p_value,adjusted_p_value,significant
ENSG00000173868,5.13584211956378,5.3226346361713395,-0.1867925166075599,0.0028010128384123806,0.014567080800201014,True
ENSG00000198478,2.2259849864603622,2.140243510220197,0.08574147624016515,0.0028014664134193884,0.01456769253928588,True
ENSG00000269161,0.4404130442008631,0.5395135962264451,-0.09910055202558204,0.0028039002845390067,0.014578600484228411,True
ENSG00000199881,0.11256821929606918,0.09912364601821602,0.013444573277853158,0.00280705915090473,0.014593274902371636,True
ENSG00000229543,0.21875742673768964,0.16047412555789334,0.0582833011797963,0.0028153420831192586,0.014634581485291346,True
ENSG00000232434,1.9518712682708006,2.00601994452409,-0.05414867625328923,0.002815852686590264,0.014635481247586435,True
ENSG00000169087,2.569954705483242,2.612729441173671,-0.04277473569042867,0.0028163482873761196,0.014636302826640782,True
ENSG00000147180,1.1672096947032353,1.2484175556927808,-0.08120786098954547,0.0028176268476731675,0.01464119268971259,True
ENSG00000109332,4.965083360920515,4.894321905672714,0.07076145524780042,0.0028218509852535193,0.014661385606703613,True
ENSG00000104529,4.832413262523067,4.913598299259339,-0.08118503673627231,0.0028254167858954497,0.014676395314660324,True
ENSG00000171617,2.2146749695545545,2.1399171830197288,0.07475778653482568,0.0028251554482353956,0.014676395314660324,True
ENSG00000090432,2.6755748292057553,2.636773511599604,0.038801317606151464,0.002825920118146455,0.014677251656867256,True
ENSG00000132591,2.440628422295439,2.4010539143287613,0.03957450796667761,0.0028380986894254025,0.014738739337671105,True
ENSG00000273331,0.3766180734126627,0.5391581387230284,-0.16254006531036574,0.0028387080286918806,0.014740138456252666,True
ENSG00000112941,2.5122522742959696,2.56029072200254,-0.04803844770657051,0.002844685165205912,0.014769406467771069,True
ENSG00000173933,3.640233253806108,3.672745645412705,-0.032512391606597024,0.0028454671770384737,0.014769929757950603,True
ENSG00000079337,1.3001690174414584,1.2570127502271233,0.043156267214335076,0.0028453491639548923,0.014769929757950603,True
ENSG00000177479,3.125181737696193,3.186137115372447,-0.06095537767625414,0.0028484729494012194,0.01478376211907661,True
ENSG00000171815,1.1932435710528175,1.2241816061158066,-0.03093803506298909,0.0028495135130134188,0.014787392827285887,True
ENSG00000151576,2.197297371769161,2.221093749765942,-0.023796377996780915,0.0028544497886046267,0.014811236829396007,True
ENSG00000260306,1.512881141645287,1.5586422631307117,-0.04576112148542477,0.0028554249460758436,0.014814524041240347,True
ENSG00000252202,0.38101906994901774,0.48723646505730855,-0.10621739510829081,0.0028583080803141828,0.01482416137862264,True
ENSG00000119900,3.777031520963921,3.8940881252713555,-0.11705660430743459,0.002858040599989021,0.01482416137862264,True
ENSG00000207585,0.22648582776150342,0.31341072998738156,-0.08692490222587815,0.0028576400172978696,0.01482416137862264,True
ENSG00000260265,0.29965973441256816,0.4491063509816306,-0.14944661656906244,0.002860795684914553,0.014835288601405138,True
ENSG00000273192,1.4462090829814434,1.4668617819207,-0.020652698939256586,0.0028693369496099043,0.014877802002383629,True
ENSG00000111665,1.5109026363242868,1.4686890076908858,0.042213628633400946,0.0028720896342328286,0.014890294453519625,True
ENSG00000100949,2.6344571365675478,2.5867376516318843,0.04771948493566347,0.002872744455426648,0.014891908884717961,True
ENSG00000246022,0.11252713316976858,0.09912364601821602,0.013403487151552554,0.0028753403629330665,0.01490191893456444,True
ENSG00000102098,1.2831618122481037,1.3304303449786907,-0.047268532730587065,0.0028753627683855056,0.01490191893456444,True
ENSG00000211957,1.2473302316409796,1.3248385756295982,-0.07750834398861861,0.0028760109062339646,0.01490349676470165,True
ENSG00000112096,6.488249692422512,6.3853287227577695,0.1029209696647424,0.0028769013274270224,0.014906329580740589,True
ENSG00000143315,2.0588700293200377,2.0803961546839234,-0.02152612536388565,0.0028774698867219616,0.014907494229142702,True
ENSG00000271771,0.7236146999592672,0.8171581486590868,-0.09354344869981956,0.0028788597900289378,0.014912913280972983,True
ENSG00000104974,3.664180121309329,3.551520367527625,0.11265975378170401,0.0028800193286091665,0.01491713785791678,True
ENSG00000196832,1.2587888861475878,1.2129307760300463,0.045858110117541484,0.002883762355448721,0.014934741074802686,True
ENSG00000255182,1.4166087832285945,1.4515487013913726,-0.03493991816277808,0.002885646002888457,0.014942711681783157,True
ENSG00000255409,0.6433675941663757,0.7216496042704862,-0.07828201010411051,0.0028881832812978816,0.014954064671871048,True
ENSG00000147117,1.0215619011795247,1.0649778622882278,-0.04341596110870305,0.0028892416087925523,0.014957758343131738,True
ENSG00000272735,0.8231906878751092,0.730209302432997,0.09298138544211221,0.0028900109956195635,0.014959955449809137,True
ENSG00000244006,0.37685755487170197,0.480181723384067,-0.10332416851236503,0.002891637213516577,0.014966586833339618,True
ENSG00000255145,0.9569828686653208,0.8930724405236135,0.06391042814170733,0.002895570747035642,0.014980385049774204,True
ENSG00000280417,0.999638755361104,1.0635098158370702,-0.06387106047596613,0.0028956849730693767,0.014980385049774204,True
ENSG00000213465,2.4546513502080844,2.4065183528640084,0.048132997344076056,0.0028955121106447245,0.014980385049774204,True
ENSG00000252884,0.11313524199528464,0.09912364601821602,0.014011595977068622,0.002894661271548241,0.014980385049774204,True
ENSG00000150316,2.1461304107608865,2.1125892216049587,0.03354118915592785,0.0028976510572481322,0.014988768077710933,True
ENSG00000179761,1.37333769869934,1.345780317412768,0.027557381286571925,0.0028985515488326916,0.014991637739984734,True
ENSG00000178773,1.3847602109482484,1.3164002408434166,0.06835997010483186,0.0029005499922251615,0.01500018477195703,True
ENSG00000166479,2.3649542427143673,2.4520925169093895,-0.08713827419502218,0.002901237689498888,0.015001952054583864,True
ENSG00000283117,1.2239415428330933,1.1572453404313345,0.06669620240175878,0.0029028883338679634,0.015008697605999344,True
ENSG00000272677,1.2796988816585473,1.3088438648414185,-0.029144983182871176,0.002903665561667878,0.015010926293586578,True
ENSG00000188312,1.5433796155776207,1.5929440357861746,-0.049564420208553894,0.0029042021022540913,0.015011910330199565,True
ENSG00000221340,0.5382535883940013,0.6362466696152212,-0.09799308122121997,0.0029061964205712924,0.015020428532208934,True
ENSG00000164944,2.695736224362249,2.7355571018882467,-0.03982087752599783,0.0029069930961116335,0.015022755526956116,True
ENSG00000140932,2.9593612379125562,2.820843432130424,0.13851780578213235,0.0029080944288380197,0.015026489240299923,True
ENSG00000211806,1.5299638907498037,1.568611168407473,-0.0386472776576694,0.0029084086477835307,0.015026489240299923,True
ENSG00000164506,2.6517098953643936,2.7438482874133356,-0.09213839204894203,0.002910295682464107,0.01503444742419479,True
ENSG00000172927,1.4815218726635064,1.4248404053091799,0.056681467354326553,0.0029117855489250626,0.015040352204650088,True
ENSG00000047621,1.9574469700152968,1.9227106276154386,0.03473634239985812,0.002914655488212126,0.015053383270050314,True
ENSG00000274017,1.1553990854506402,1.190584765585853,-0.03518568013521284,0.0029174772498935173,0.015066162437433915,True
ENSG00000166917,0.7866987345622166,0.8588068955291294,-0.07210816096691275,0.0029206130942803364,0.015077423703282869,True
ENSG00000270111,0.35688601357303,0.45928645105008215,-0.10240043747705213,0.0029206108883966806,0.015077423703282869,True
ENSG00000158104,1.2477348918378885,1.162237966907792,0.08549692493009653,0.002920701037925792,0.015077423703282869,True
ENSG00000204610,0.46854442160212034,0.34585433870664256,0.12269008289547778,0.0029219702961651587,0.015082180449066751,True
ENSG00000198863,2.4518586914240332,2.4182436842951587,0.03361500712887455,0.0029247623584437664,0.015085237737967357,True
ENSG00000204271,1.9046047176851804,1.9321582414031502,-0.02755352371796982,0.002924563973966891,0.015085237737967357,True
ENSG00000088827,2.370227583488479,2.1676950531262387,0.2025325303622405,0.0029246288383688746,0.015085237737967357,True
ENSG00000124608,2.105711109732562,2.130755428832429,-0.02504431909986682,0.0029242637947742515,0.015085237737967357,True
ENSG00000240966,0.24967287208275218,0.3429262086328208,-0.09325333655006862,0.002923150783514824,0.015085237737967357,True
ENSG00000168556,1.7049340317501513,1.6863796583379855,0.018554373412165814,0.00292499778384405,0.015085237737967357,True
ENSG00000147206,0.8880536506187585,0.7762926388013859,0.11176101181737264,0.002924291236520908,0.015085237737967357,True
ENSG00000239921,0.17701522938392467,0.13033351979827226,0.0466817095856524,0.0029266512551476918,0.015090276805977552,True
ENSG00000123453,1.6250478550057694,1.655426667889754,-0.030378812883984585,0.002926670846995623,0.015090276805977552,True
ENSG00000183597,3.4858053969398495,3.4162825475169085,0.06952284942294096,0.002927869708443092,0.015094663436834835,True
ENSG00000260348,0.11248789809763271,0.09912364601821602,0.013364252079416689,0.0029283653806544403,0.015095424156124405,True
ENSG00000125944,3.147633810143854,3.185776047712536,-0.038142237568681736,0.002930326183482678,0.015103736395383259,True
ENSG00000141429,2.724538989980281,2.780844005109754,-0.056305015129472835,0.002935515276179663,0.015128684207389912,True
ENSG00000170613,0.18712606731476983,0.2755371399108254,-0.08841107259605557,0.0029378600132079235,0.015138968954573404,True
ENSG00000196924,6.348433663373981,6.476506974476652,-0.12807331110267128,0.0029383371342348277,0.015139628463857514,True
ENSG00000264623,0.1129110332617075,0.09912364601821602,0.013787387243491475,0.00294238833645436,0.0151582872220552,True
ENSG00000224174,0.11272202184681945,0.09912364601821602,0.013598375828603432,0.0029426576075285535,0.0151582872220552,True
ENSG00000256087,1.7676937677153577,1.7892926510396086,-0.02159888332425086,0.0029442567343117344,0.015164723217717037,True
ENSG00000283829,0.1133395665593571,0.09912364601821602,0.014215920541141083,0.0029480154252818883,0.015182279440201726,True
ENSG00000167371,1.3054923083213201,1.342347336864049,-0.03685502854272893,0.0029489837088680286,0.015185462601549024,True
ENSG00000135476,1.5398356875942432,1.5042693571584322,0.03556633043581092,0.002952332869737801,0.015200903613208295,True
ENSG00000138376,1.6580176253127836,1.6815482623807791,-0.02353063706799552,0.00295737636853993,0.015225063690964857,True
ENSG00000252390,0.3257184676721997,0.4524682408018316,-0.12674977312963193,0.00296133359836783,0.015243626403849029,True
ENSG00000228208,0.7945573249485982,0.8841558235058861,-0.08959849855728785,0.0029666611547714164,0.015269237703780763,True
ENSG00000133302,1.8542562287279176,1.8851343305725707,-0.030878101844653116,0.0029702390557973,0.015285838615777156,True
ENSG00000144061,1.2181776704914036,1.2653860136731527,-0.04720834318174916,0.0029711632389380323,0.015288780293113789,True
ENSG00000251660,1.2110593919897994,1.0912239672152941,0.11983542477450526,0.002973379173037273,0.015298367475132328,True
ENSG00000172346,0.797479594264593,0.9533740843320269,-0.15589449006743383,0.002973734736098418,0.015298381701439757,True
ENSG00000107951,2.0046170345099585,2.0296291273859195,-0.025012092875960956,0.002975273403712337,0.015304481685074504,True
ENSG00000208002,0.28174639101989435,0.3876744453911397,-0.10592805437124536,0.0029767725878578036,0.015310377147109233,True
ENSG00000215256,1.9222664021264584,1.9462819227789732,-0.024015520652514777,0.002978361376180284,0.015316732015572302,True
ENSG00000226808,1.1801661951700848,1.1117104951518064,0.06845570001827839,0.002981112570319015,0.015329062538449359,True
ENSG00000213085,1.7212959329597834,1.7697983117204028,-0.04850237876061936,0.0029851237699933066,0.015347868394382234,True
ENSG00000223768,1.9365546954125459,1.97691910867984,-0.04036441326729423,0.0029880108722763034,0.015360890984530804,True
ENSG00000137522,2.0392291591584026,2.0198072077702993,0.01942195138810332,0.0029894962367288543,0.01536670522916943,True
ENSG00000260391,0.3196610746615168,0.46796304992068616,-0.14830197525916938,0.002990160044679801,0.015368295604770679,True
ENSG00000272912,0.4591408822057281,0.5912371044939144,-0.13209622228818635,0.0029931465127920032,0.015378176804999958,True
ENSG00000248514,0.7277814026626435,0.8105299004454598,-0.08274849778281634,0.0029924482449599156,0.015378176804999958,True
ENSG00000116661,1.6388055597659121,1.667488108453439,-0.028682548687526843,0.0029930152606406682,0.015378176804999958,True
ENSG00000105750,1.5036552487156443,1.535782084366317,-0.03212683565067276,0.002994361661086982,0.01538259740667158,True
ENSG00000076770,3.2829055929940254,3.1025581397044824,0.18034745328954305,0.0029949184994228872,0.015383635499937771,True
ENSG00000285708,1.1137413365790407,0.9626058584917092,0.15113547808733152,0.002996257014329378,0.015388688015203697,True
ENSG00000100379,2.2214421833853537,2.190812461478409,0.030629721906944685,0.0029977629954140153,0.015394599333270718,True
ENSG00000182872,3.2717974619779984,3.316086443584279,-0.044288981606280586,0.003004831790583955,0.015429072934883605,True
ENSG00000272914,1.5618292745293978,1.5193003819924247,0.04252889253697312,0.00300632077385428,0.015434890802349412,True
ENSG00000162616,1.5516868061674916,1.5797318525698678,-0.02804504640237626,0.003009410565302893,0.015448925102785529,True
ENSG00000197182,1.8548565187690547,1.8308672972875057,0.023989221481548917,0.003013437096185769,0.015467764299467744,True
ENSG00000272478,0.16289281445449322,0.12291558030339715,0.03997723415109607,0.00301660169504699,0.015482175322798273,True
ENSG00000162194,1.8650809420180845,1.8444030761072263,0.020677865910858184,0.0030175339573552187,0.015485127218082172,True
ENSG00000197102,3.63091023742229,3.7087504948653245,-0.07784025744303458,0.003018097196376747,0.015486184916161978,True
ENSG00000165804,1.8966274652118942,1.8660192791023207,0.0306081861095735,0.003020574931789337,0.01549706469086382,True
ENSG00000187902,1.2488474008712835,1.1374330727451187,0.11141432812616481,0.0030250822694976795,0.015518353537469286,True
ENSG00000137880,1.9376268976313693,1.9092740058065114,0.028352891824857895,0.0030255854578575135,0.015519098912831245,True
ENSG00000263755,0.3131508455431143,0.40668044484498594,-0.09352959930187166,0.003030073399522213,0.015540280641452598,True
ENSG00000108578,2.375357277597269,2.4119147907464558,-0.03655751314918687,0.0030314009270366164,0.015545250520232829,True
ENSG00000187699,2.048711035355813,1.9780553564256353,0.07065567893017755,0.003034561600445654,0.015557778987955177,True
ENSG00000167757,0.9429256996694976,1.001793898692403,-0.05886819902290552,0.0030344617881088924,0.015557778987955177,True
ENSG00000266287,0.11224428547050795,0.09912364601821602,0.01312063945229193,0.0030378725554736498,0.015572170623914904,True
ENSG00000103196,3.6282125362156314,3.4711545237342443,0.15705801248138718,0.0030380869284486797,0.015572170623914904,True
ENSG00000221803,0.11251074215610242,0.09912364601821602,0.013387096137886398,0.003045748056680808,0.015607321378106056,True
ENSG00000179454,1.9583867666763322,1.9902444544838425,-0.031857687807510304,0.0030453736153115587,0.015607321378106056,True
ENSG00000178996,2.997315150839823,3.064500775666209,-0.06718562482638601,0.0030460245099027177,0.015607321378106056,True
ENSG00000166262,1.376535867333108,1.408676201548126,-0.03214033421501794,0.003047420733517324,0.015612630584535884,True
ENSG00000235978,1.1564060407663408,1.1123824612954256,0.044023579470915175,0.003049270376864848,0.015620261234730112,True
ENSG00000278175,1.4110582949565793,1.4390346019773979,-0.027976307020818547,0.0030541288761726927,0.015643301495095262,True
ENSG00000268193,1.1793247633036525,1.140827747489444,0.03849701581420861,0.003060857656787174,0.015675914795235883,True
ENSG00000273796,0.9263841327314076,0.7949074562436553,0.1314766764877523,0.0030637738929015917,0.015688997085249377,True
ENSG00000267260,1.2003126133539974,1.2340619152927441,-0.0337493019387467,0.0030652807599998565,0.015694860030212986,True
ENSG00000271427,0.957116275857644,1.0168330511841057,-0.05971677532646169,0.003067409984266182,0.015702053966206404,True
ENSG00000146809,0.25340791920279593,0.35171725191012737,-0.09830933270733144,0.003067062633414154,0.015702053966206404,True
ENSG00000111142,2.2105486456288435,2.2460342126570216,-0.03548556702817818,0.0030726932312245825,0.015727242278752548,True
ENSG00000165325,0.16790190814974354,0.12660659320078851,0.041295314948955025,0.003073842742343451,0.015731269070723364,True
ENSG00000278291,1.0549960868937815,1.0944216173607633,-0.03942553046698172,0.003074737166710912,0.015733989586981977,True
ENSG00000174611,1.2874606844589735,1.232645384056186,0.05481530040278759,0.003076052350032133,0.015738862307308955,True
ENSG00000244701,1.6532181555184613,1.6759868399536875,-0.022768684435226172,0.0030778922619649125,0.01574641837607179,True
ENSG00000257191,0.11241754463585552,0.09912364601821602,0.013293898617639494,0.0030787919914939356,0.015749163280305713,True
ENSG00000272568,0.957098118019646,1.0219469347845047,-0.06484881676485876,0.0030806161001377063,0.015756635521381384,True
ENSG00000170477,0.1125528677191391,0.09912364601821602,0.013429221700923075,0.0030827525560361596,0.015765703395140464,True
ENSG00000126705,2.0595669056391293,2.093792323872135,-0.03422541823300573,0.003084392191344441,0.015772228607696816,True
ENSG00000121653,1.4445332206993815,1.505882792542098,-0.06134957184271639,0.0030856268206397625,0.015776681502582483,True
ENSG00000115266,0.957353674617623,0.8872928152621838,0.07006085935543915,0.003087657901418535,0.015785205090687565,True
ENSG00000169564,5.407347088823023,5.4416488464051245,-0.03430175758210119,0.003088053645020951,0.01578536722964087,True
ENSG00000066382,1.2630337312699191,1.312254074741519,-0.04922034347159987,0.003088929838211209,0.015787984980475324,True
ENSG00000156515,3.9024216751707277,3.8209325966755716,0.08148907849515608,0.0030904236256062553,0.01579189720447373,True
ENSG00000250156,0.11237304423141754,0.09912364601821602,0.013249398213201521,0.0030902427658945028,0.01579189720447373,True
ENSG00000255330,1.220905947461594,1.319428938621288,-0.0985229911596941,0.0030927798418019063,0.015802075206793456,True
ENSG00000084090,3.3588570816949144,3.4051070502241223,-0.04624996852920793,0.003093954481827009,0.01580472170138046,True
ENSG00000124383,2.2300200201324256,2.2657099910447718,-0.03568997091234616,0.003094026762978086,0.01580472170138046,True
ENSG00000264297,0.11229948334078899,0.09912364601821602,0.013175837322572964,0.003101532696881789,0.015841196977018256,True
ENSG00000221325,0.14022281248585225,0.11069414683530497,0.02952866565054728,0.003103442154945599,0.015849082812967378,True
ENSG00000065534,1.9182169213178146,1.8614471322723536,0.05676978904546104,0.0031065125700256713,0.015859661380934597,True
ENSG00000258342,0.11244007588582598,0.09912364601821602,0.01331642986760996,0.0031066107919115018,0.015859661380934597,True
ENSG00000082515,1.7229960939381714,1.6994463548370187,0.023549739101152767,0.0031064721721236668,0.015859661380934597,True
ENSG00000277639,0.7944499480524521,0.8958951974700616,-0.10144524941760957,0.0031074446227328956,0.015862050756393943,True
ENSG00000235530,1.1469126887947667,1.1034189533504797,0.04349373544428703,0.0031087744309258366,0.015865103642254567,True
ENSG00000265996,0.8586563165548311,0.9403547405038736,-0.08169842394904248,0.0031087494399452157,0.015865103642254567,True
ENSG00000267254,1.326500159750934,1.3582493025185736,-0.031749142767639515,0.00311819353280009,0.01591033052076156,True
ENSG00000100122,0.9707290224902991,0.8712337086981838,0.09949531379211529,0.003118370479347658,0.01591033052076156,True
ENSG00000260390,0.49797031957155496,0.3975830039338385,0.10038731563771647,0.0031202059232781384,0.015917822288365874,True
ENSG00000241644,1.257714471779706,1.2285011687319858,0.029213303047720185,0.00312294246837199,0.015929908746737397,True
ENSG00000158234,1.5061781422284513,1.5278277290941646,-0.02164958686571339,0.00312597233377399,0.015943488392077338,True
ENSG00000228223,1.8606492530045047,1.8851623373834054,-0.024513084378900762,0.003126507519630818,0.015944342652446333,True
ENSG00000203709,2.671960908085672,2.7447703198890236,-0.07280941180335176,0.003127590341478214,0.015946114047915322,True
ENSG00000207110,1.1918594406607217,1.2301239606685535,-0.03826452000783176,0.003127302179723936,0.015946114047915322,True
ENSG00000187475,0.8654340051094106,0.7733369912635698,0.09209701384584079,0.0031322017013842973,0.015967747751837204,True
ENSG00000163600,2.0526446086157804,2.107383657306374,-0.05473904869059343,0.003132613381351336,0.015967969208362288,True
ENSG00000189051,1.0011331437162738,1.0546159171904326,-0.05348277347415875,0.003138070614497497,0.015993906447632225,True
ENSG00000186787,1.7187591483698759,1.732790345360537,-0.014031196990661243,0.0031386556859965046,0.015995008404262125,True
ENSG00000122194,1.4510956997720568,1.4744573414832725,-0.023361641711215686,0.0031392494764987252,0.015996154529895914,True
ENSG00000186652,1.1260643719130023,1.0012905057975228,0.12477386611547958,0.003142337478066359,0.01601000823186365,True
ENSG00000204928,0.12399202571863839,0.10360720072464812,0.020384824993990275,0.0031435182902547058,0.016014142812536984,True
ENSG00000149346,1.8272465511740141,1.8468737225069924,-0.01962717133297831,0.0031449209074873984,0.016019406238855404,True
ENSG00000167914,1.282743052282459,1.3685315055906107,-0.08578845330815166,0.003146343181874825,0.01602476854541203,True
ENSG00000103175,1.2359990809354466,1.2031400628497706,0.03285901808567604,0.003150310380117229,0.016043089725545908,True
ENSG00000225982,0.23404201433247757,0.1694253303185185,0.06461668401395906,0.0031541651864457967,0.01605894857107539,True
ENSG00000100918,2.651708499473297,2.5560363170514937,0.09567218242180342,0.003153886896486383,0.01605894857107539,True
ENSG00000276529,1.4139912362920357,1.4381227224232596,-0.024131486131223845,0.003155486935231624,0.01606379196671154,True
ENSG00000064199,1.2798647722201646,1.2237091254094545,0.05615564681071006,0.003163343468875031,0.016101897269729777,True
ENSG00000089234,2.4672955408294026,2.4381825180988272,0.029113022730575366,0.003173054317949392,0.016149431266342662,True
ENSG00000136942,3.614819535501285,3.752327482590966,-0.13750794708968117,0.003176246960432894,0.016163783234978475,True
ENSG00000205436,0.7880235478341759,0.6781761924429639,0.10984735539121204,0.003176761356753957,0.016164503955987074,True
ENSG00000119772,2.876005539299413,2.9108639526780697,-0.034858413378656916,0.003180322752194318,0.016180726915804553,True
ENSG00000110092,1.3635468096442516,1.3965007328713857,-0.032953923227134085,0.003181392778310674,0.01618427206075619,True
ENSG00000124193,3.5146637773385523,3.597451371848033,-0.08278759450948092,0.003184544681982316,0.016198405987659727,True
ENSG00000183647,1.6580285169756603,1.6748556697760957,-0.01682715280043534,0.0031873376388293104,0.016210711005460402,True
ENSG00000249198,0.7919359124013984,0.6883739178927982,0.10356199450860015,0.003191624090445327,0.016230608119383223,True
ENSG00000251722,0.11221144758278158,0.09912364601821602,0.013087801564565557,0.0031932478887390725,0.01623696156184245,True
ENSG00000260148,0.12798672922643595,0.10499695410002527,0.022989775126410678,0.0031939017919277875,0.016238382389889162,True
ENSG00000260477,0.20913814659394397,0.15291214022126265,0.056226006372681325,0.0031995031906473913,0.016264953910438786,True
ENSG00000134755,2.4914841819264817,2.351510088264753,0.13997409366172864,0.003203757773321095,0.016284673347148358,True
ENSG00000125510,2.5791943726736113,2.4866942598031643,0.09250011287044702,0.0032055895221569505,0.01629207436114532,True
ENSG00000250699,0.656795515658408,0.7433775665846253,-0.08658205092621729,0.003206379958375611,0.01629418189793058,True
ENSG00000175311,1.0464648661780138,1.098721288746895,-0.05225642256888108,0.003208400119175435,0.016302537422990905,True
ENSG00000264269,0.11232767915852686,0.09912364601821602,0.013204033140310836,0.003212289786700377,0.016317195947003305,True
ENSG00000184863,3.641216785386913,3.723901232704848,-0.08268444731793512,0.0032122433420332473,0.016317195947003305,True
ENSG00000235831,1.420554628241456,1.443424330828528,-0.022869702587071883,0.003212413850507742,0.016317195947003305,True
ENSG00000218739,2.169848935654743,2.19382457090655,-0.023975635251806793,0.003216049791662888,0.016328013946361998,True
ENSG00000138722,1.604844006307717,1.5525158523502023,0.05232815395751467,0.0032158292033911615,0.016328013946361998,True
ENSG00000236980,0.11241499816828927,0.09912364601821602,0.013291352150073252,0.003215867431332482,0.016328013946361998,True
ENSG00000146094,5.1610019193581875,5.055799596843229,0.10520232251495809,0.003215831561119606,0.016328013946361998,True
ENSG00000271303,3.274222212747069,3.172788751323537,0.10143346142353193,0.0032175707790258992,0.016333823658499187,True
ENSG00000255801,1.4975087494454848,1.4261681066886227,0.07134064275686214,0.003217982916931963,0.01633400365526404,True
ENSG00000212710,0.21489601593269483,0.31918757229211536,-0.10429155635942053,0.0032195664611687513,0.01634012879864941,True
ENSG00000136152,2.2774577838458403,2.3138503575337905,-0.036392573687950236,0.0032215191192132555,0.016348125636798643,True
ENSG00000162456,0.32322938610970425,0.23336041066162325,0.089868975448081,0.003222389850759733,0.016350630832962124,True
ENSG00000254291,1.0249007262841758,0.9384815241748876,0.08641920210928822,0.003222867082448385,0.01635113903079552,True
ENSG00000278465,0.11229157463730094,0.09912364601821602,0.013167928619084918,0.003227187189558686,0.01636922658800249,True
ENSG00000244482,4.01505156875774,3.875152003712568,0.1398995650451722,0.003227186021540237,0.01636922658800249,True
ENSG00000268804,1.420990807465929,1.4464143980214639,-0.025423590555534892,0.0032292787879907993,0.016377920009783043,True
ENSG00000147118,2.0430702608273816,2.058758994911607,-0.01568873408422533,0.0032305640216837095,0.0163825222397697,True
ENSG00000047648,1.5880679602636507,1.5568041346436745,0.031263825619976204,0.0032329432989566804,0.016390754153239626,True
ENSG00000138166,2.257191867731349,2.2054010106440525,0.05179085708729669,0.0032327367247401107,0.016390754153239626,True
ENSG00000115705,1.027509458380902,0.8973300724914023,0.13017938588949962,0.0032377399819848666,0.016413153944214377,True
ENSG00000103121,1.8931519800546892,1.8515487210508412,0.04160325900384798,0.0032395532369954246,0.0164204263022598,True
ENSG00000234296,0.24440957296934473,0.33954279775006396,-0.09513322478071923,0.003241704453901913,0.016428971719308363,True
ENSG00000213928,4.672860286518544,4.5596118684535165,0.1132484180650275,0.0032419968867956933,0.016428971719308363,True
ENSG00000186642,1.5307006756062909,1.4931791289774858,0.037521546628805025,0.003245652727646488,0.016443513529398296,True
ENSG00000175792,2.399044697264824,2.4416898143418897,-0.04264511707706564,0.003245792611832715,0.016443513529398296,True
ENSG00000150779,1.7031120171656997,1.6596634735988198,0.04344854356687988,0.003246004100538464,0.016443513529398296,True
ENSG00000174788,1.6274044007598678,1.5957981782024702,0.031606222557397645,0.0032549275760269916,0.016486791785919688,True
ENSG00000006715,2.798190281719379,2.7547156945344184,0.043474587184960445,0.0032574150542705117,0.016497464260491965,True
ENSG00000211821,1.4339646623461093,1.512703200720564,-0.07873853837445477,0.0032595052066906765,0.016506122185884365,True
ENSG00000119280,1.860697548800685,1.8290260521937223,0.03167149660696267,0.003259987345362618,0.016506636064567867,True
ENSG00000096968,2.7724907314589915,2.6615635216809292,0.11092720977806225,0.0032637040607816446,0.01652352588297425,True
ENSG00000153944,2.5860024295438144,2.634072074766801,-0.04806964522298651,0.003264528411215292,0.016525769962121024,True
ENSG00000160182,0.1124124175367044,0.09912364601821602,0.013288771518488382,0.003266359126206539,0.01653310736426919,True
ENSG00000276023,1.6969590634407845,1.7206259985464119,-0.02366693510562734,0.0032718540174748356,0.016558987600345625,True
ENSG00000135824,0.4493201580377974,0.5719981456270713,-0.1226779875892739,0.0032782412693394087,0.016587441792574653,True
ENSG00000273248,0.3068196051852354,0.22728755955034474,0.07953204563489064,0.0032781002564137057,0.016587441792574653,True
ENSG00000228625,0.34796686558213236,0.45405085045806587,-0.10608398487593351,0.0032800816450780624,0.016594817451349903,True
ENSG00000256980,0.3910023633072065,0.49597571364835646,-0.10497335034114996,0.0032870027505165866,0.016627893172031116,True
ENSG00000270072,0.8949202555625863,0.8051572561494722,0.08976299941311405,0.0032878786451431626,0.016628745185204977,True
ENSG00000282535,0.45473171636405446,0.35307095016040885,0.10166076620364561,0.0032879381320007257,0.016628745185204977,True
ENSG00000251023,1.431743278252314,1.4606687525774176,-0.028925474325103506,0.003288381654643936,0.016628872805737584,True
ENSG00000065413,3.542924035955006,3.6792903780686834,-0.1363663421136776,0.003288730327283756,0.016628872805737584,True
ENSG00000136275,0.4200173433460206,0.325285891353818,0.09473145199220256,0.003289537852957087,0.016631016662909892,True
ENSG00000283886,1.1981181092580202,1.2475320153228227,-0.04941390606480245,0.003290592524384628,0.01663440937688163,True
ENSG00000121933,1.4884988851408802,1.4415949819352925,0.046903903205587794,0.0032928338931135547,0.016643799522914452,True
ENSG00000117013,1.2784581189377242,1.2385341630067652,0.03992395593095899,0.003293414291471978,0.01664479299779713,True
ENSG00000261420,1.0443344072167537,1.0852852599550427,-0.04095085273828891,0.0032946984650380276,0.01664934268027549,True
ENSG00000182197,2.1318689445204195,2.0823769736453537,0.04949197087506585,0.0033008414667936047,0.016678441916170017,True
ENSG00000268186,0.49356108136816534,0.3890495245711081,0.10451155679705726,0.0033012380054358416,0.016678502112281765,True
